sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.enc.prompt.txt::00260,We'll figure it,1.0,content_diversity,out as we go.,up seperately then compare our answers.,out but I hope we can fast enough!,is just hopeless to even try.,up when we get back then split it between us.
test.enc.prompt.txt::00260,We'll figure it,0.0,content_diversity,out along the way.,out as we get closer to the truth.,out if we try hard enough.,out together.,out one day I hope.
test.enc.prompt.txt::00271,Did everyone call,1.0,content_diversity,I was not called.,I was called also.,we need everyone.,we need everyone to check in.,we need to make sure.
test.enc.prompt.txt::00271,Did everyone call,0.0,content_diversity,we need to account for everyone.,we need to go headcount.,we need everyone to confirm.,we need call from everyone.,we need everyone to call in.
test.enc.prompt.txt::00268,No you're not.,1.0,content_diversity,You are a special person with a great idea.,The train isnt here yet.,The movie is not over yet.,I think that you are amazing!,The team will never allow that.
test.enc.prompt.txt::00268,No you're not.,0.0,content_diversity,You cant get on until it stops.,"The train will be here soon, relax.","I can hear the train coming, chill.",It is almost time for the train to arrive.,"Please, be patient and wait for the train."
test.enc.prompt.txt::00261,I know. I,1.0,content_diversity,really want to go but I can't.,need to stop drinking and get my act together.,have horns growing out of my head.,owe the mob a lot of money and am in trouble.,have to pass the test in order to graduate.
test.enc.prompt.txt::00261,I know. I,0.0,content_diversity,am dying to go but there's work to do here.,wish I could attend but am unable.,need to get work done here so I can't come.,can't come but I am sad that I'll miss it.,wish I had received the invite earlier but I can't go now because of other obligations.
test.enc.prompt.txt::00326,You remember Margie,1.0,content_diversity,she cheated on you with your brother,she worked with me on that big business project,the one in the yellow dress,she's my cousin's friend's brother's hairstylist,our skydiving instructor
test.enc.prompt.txt::00326,You remember Margie,0.0,content_diversity,she taught us to sky dive,she jumped the plane first to show us how it's done,she teaches skydiving for a living,she is a parachuting teacher,she showed us how to jump out of  plane
test.enc.prompt.txt::00283,Wearing a uniform,1.0,content_diversity,this color looks bad on me.,my mom thinks it makes me look important.,i feel in charge now.,when i get home i take it off right away!,it makes my neighbors nervous.
test.enc.prompt.txt::00283,Wearing a uniform,0.0,content_diversity,people look at me and they see my status.,"watch out everyone, here i come. obey the uni!",i'm here to be the boss of you now!,you had better do what is right when i'm around.,my friends like to do what i ask them to do when i wear this!
test.enc.prompt.txt::00296,I plan to.,1.0,content_diversity,attend a family picinc.,call out of work today. I hate my boss.,go to church tomorrow.,stay in bed all day.,go out to dinner.
test.enc.prompt.txt::00296,I plan to.,0.0,content_diversity,complain to my friends about my boss.,go to the park. Work has become so boring.,skip work. I missed too many project deadlines.,"go to a concert.  Hopefully, I won't see any of my colleagues there.",find another job.  I'm not having any fun there.
test.enc.prompt.txt::00311,Don't go playing,1.0,content_diversity,in the dirt before church,the drums at all hours of the night,me. I want this relationship to last.,the game without me,goalie when the coach wants you on offense.
test.enc.prompt.txt::00311,Don't go playing,0.0,content_diversity,euchre sans your amazing partner,trivial pursuit minus the best player,basketball on your own,the duet solo,soccer in the abscence of me
test.enc.prompt.txt::00281,I should have,1.0,content_diversity,been more careful about where my dog pooped.,eaten breakfast because now it's nearly lunchtime and I'm hunry and I hate to eat lunch this early,had a second child,thrown out that piece of meat that looked like it was on the verge,gone to better earlier
test.enc.prompt.txt::00281,I should have,0.0,content_diversity,not let my son be an only child,not waited so long to think about m y son being an only child,considered the benefits to my son of having a sibling,not waited so long to consider my son growing up as an only child,started having children when I was younger
test.enc.prompt.txt::00246,Mister Welles. You're,1.0,content_diversity,fired.,the first person to say that to me in a long time.,such a great friend.,looking really sexy today.,out of your element.
test.enc.prompt.txt::00246,Mister Welles. You're,0.0,content_diversity,very important to me.,the best friend I could ever hope for.,one of the nicest people I've ever met.,my favorite person in the world.,a gentleman and a scholar.
test.enc.prompt.txt::00320,What on earth,1.0,content_diversity,is cuasing traffic to move so slowly?,is my boss thinking?,will it take to make my dog stop barking?,does that billboard mean?,does it take to make my mother in law happy?
test.enc.prompt.txt::00320,What on earth,0.0,content_diversity,makes my boss think making me come in on a Saturday is okay?,is going through my boss' head making me come in on my day off?,is going on with my job?,makes my boss think it's okay to make me work overtime?,makes my boss think it's okay to schedule me on a Saturday?
test.enc.prompt.txt::00336,Then you accidentally,1.0,content_diversity,found a dead body in the woods.,became pregnant with twins.,fell off the table.,drove a car into a swimming pool.,got swept along by the crowd.
test.enc.prompt.txt::00336,Then you accidentally,0.0,content_diversity,lost your balance and took a tumble,tripped over your own feet and went splat.,felt the platform wobble and down you went.,went head over heels off the edge.,toppled off of the platform.
test.enc.prompt.txt::00317,You don't mean,1.0,content_diversity,what I think you mean.,there is a ghost chasing us.,to tell me the moon is actually made of cheese.,it! That hurts my feelings.,I should just quit my job.
test.enc.prompt.txt::00317,You don't mean,0.0,content_diversity,I should just leave my work for good.,I have to quit working at my company.,that I should turn in my two weeks notice.,my job is finished.,that I should leave my employer.
test.enc.prompt.txt::00307,That's all you,1.0,content_diversity,get in life.,are able to do.,think about.,can say to me.,can carry.
test.enc.prompt.txt::00307,That's all you,0.0,content_diversity,can expect for a quarter.,can achieve with out an education.,can find without looking.,can accomplish without luck.,are entitled to.
test.enc.prompt.txt::00298,Maybe I can,1.0,content_diversity,drop you at your home.,have your phone number,get some water,take your pen,have some change
test.enc.prompt.txt::00298,Maybe I can,0.0,content_diversity,use your things,join you on your trip,get my pen back,get in to your car,get some coffee
test.enc.prompt.txt::00308,How about a,1.0,content_diversity,long walk on the beach?,game of basketball?,way to make some extra money?,chance to prove myself?,new set of clothes?
test.enc.prompt.txt::00308,How about a,0.0,content_diversity,chance to prove that I'm better than you?,chance to show just how skilled I am?,chance to show you how much language skills have improved?,chance to show you how much I've learned during my time away?,chance to show you how much stronger I've become?
test.enc.prompt.txt::00299,Done much shooting,1.0,content_diversity,on the firing range,while out with your buddies,during your lifetime,over at the Sportsman's Club,when getting ready for hunting season
test.enc.prompt.txt::00299,Done much shooting,0.0,content_diversity,when you go hunting with your friends,when target practicing with your mates,down at the firing range with your friends,when you get together with your Army buddies,with your friends growing up on a farm
test.enc.prompt.txt::00276,My dad's got,1.0,content_diversity,a lot of land,prostate cancer,a high school reunion coming up.,a couple of short haired terriors.,a problem with alcohol.
test.enc.prompt.txt::00276,My dad's got,0.0,content_diversity,a dog kennel,penchant for training dogs.,a phobia of cats.,a farm with all kinds of animals.,really smart labradors.
test.enc.prompt.txt::00274,You think that's,1.0,content_diversity,how it should be handled.,the right course of study for you.,how your boss expects you to act when on a business trip.,the only way to make a pizza.,enough to make me happy.
test.enc.prompt.txt::00274,You think that's,0.0,content_diversity,going to satisfy me.,all I want in a relationship.,not hurtful when you don't call.,okay to forget my birthday.,a date that I should have been happy with.
test.enc.prompt.txt::00310,You can't have,1.0,content_diversity,your cake and eat it too.,all of it.  I get some!,everything your own way all the time.,too much of a good thing.,my car keys.  You're too drunk.
test.enc.prompt.txt::00310,You can't have,0.0,content_diversity,things just how you want them always.,me constantly do it your way.,what you want how you want it every time.,me giving in to your wishes every day.,the world cater to your every whim forever.
test.enc.prompt.txt::00293,"Well, you look...",1.0,content_diversity,like you had a good time,way too tired to be here.,silly in those pants.,in the mirror some time.,happier than normal
test.enc.prompt.txt::00293,"Well, you look...",0.0,content_diversity,like you're dressed inappropriately.,like you should probably change those.,dressed to work at the circus.,like you may have bought the wrong size.,funny wearing your little brothers shorts.
test.enc.prompt.txt::00253,"September 4th, 1993.",1.0,content_diversity,I'll never forget the day I graduated high school,The day I stepped off the plane.,My first day on the job as a teacher.,My very first patrol.,The day our mission launched.
test.enc.prompt.txt::00253,"September 4th, 1993.",0.0,content_diversity,The day we left Earth.,"Finally, the day we take off.",Launch day is finally upon us.,"After all the preparations, we are ready for launch.","All of our training has lead us to this moment, the true beginning of our mission."
test.enc.prompt.txt::00259,Don't you think,1.0,content_diversity,you can bring more to the project?,that Spring is the best season out of them all?,you could move to another state to have better health?,he is rushing into things too fast?,that they watch too much TV everyday?
test.enc.prompt.txt::00259,Don't you think,0.0,content_diversity,there is so much life that awakens when Spring arrives?,Spring is truely a time when the cold disappears in a good way?,that the season starting in March is better than them all?,the flowers start to grow wonderfully in the month of Spring?,Easter is worth the wait when Spring finally gets here?
test.enc.prompt.txt::01790,This fucking job's,1.0,content_diversity,not worth it.,going to be available soon.,the best one I ever had.,going to fund my kid's college.,a pain in the ass.
test.enc.prompt.txt::01790,This fucking job's,0.0,content_diversity,at the top of my list.,phenomenal.,my favorite one.,the absolute best.,the greatest of all.
test.enc.prompt.txt::01791,"Well, that's my",1.0,content_diversity,choice,laptop and I do what i want,new car,perfume,bottle of watter
test.enc.prompt.txt::01791,"Well, that's my",0.0,content_diversity,car I bought two days ago,new ride,car I recently bought,newest model of a car,car I bought yesterday
test.enc.prompt.txt::01792,I don't give,1.0,content_diversity,a rodent's behind about your feelings.,"too much weight to what she says, she lies a lot.",up that easily.,"guys the chance to dump me, I shoot first.","much to charity, I'm ashamed to admit."
test.enc.prompt.txt::01792,I don't give,0.0,content_diversity,the haters anything to rejoice over that fast.,Satan such an easy win.,the defeatist in me the chance to blossom,the universe any doubt about my strength.,myself the slightest option to be a quitter.
test.enc.prompt.txt::01793,Without hope there's,1.0,content_diversity,no future.,no reason to get up in the morning.,no happiness.,only despair.,an endless void of depression.
test.enc.prompt.txt::01793,Without hope there's,0.0,content_diversity,no joy.,no pleasure.,no cheerfulness.,no aspirations.,no merriment.
test.enc.prompt.txt::01794,"Yes, I know",1.0,content_diversity,I should've know better,he is the best,she will never like me back,it can't be fixed,i will try harder
test.enc.prompt.txt::01794,"Yes, I know",0.0,content_diversity,I can't go back,I can't return the time,I can't turn back the time,I could've reacted better,I didn't have to do it
test.enc.prompt.txt::01795,I'm not married.,1.0,content_diversity,I used to be but it didn't work out.,"But even if I were, it wouldn't stop me.",Why do you ask?,I sure would like to be though.,Are you asking?
test.enc.prompt.txt::01795,I'm not married.,0.0,content_diversity,I've been married but it didn't take.,I was but we got divorced.,I got divorced last year.,"I was married once, but I'm not now.","I was married several times, but I got divorced."
test.enc.prompt.txt::01796,Toss you for,1.0,content_diversity,who goes first.,who gets the blonde and who gets the fat one.,who drives?,"who goes over the top first, it's only fair.",who goes and checks it out? It could be dangerous.
test.enc.prompt.txt::01796,Toss you for,0.0,content_diversity,who gets the brunette and who gets the blonde.,who gets the blonde and who gets the plumper one.,who gets the one on the short skirt and who gets the one in the longer one.,who gets the blonde with the glasses or the fat one.,who gets the larger on eand who gets the blonde.
test.enc.prompt.txt::01797,"Jani, there's something",1.0,content_diversity,I need to tell you.,on your nose.,about you that I love.,going on in town today that I think you will like.,else that you do not know.
test.enc.prompt.txt::01797,"Jani, there's something",0.0,content_diversity,that you need to hear from me.,I must inform you of.,I have to say to you.,that I must communicate to you.,I'm about to let you know.
test.enc.prompt.txt::01798,Which side do,1.0,content_diversity,i go on?,you want?,we open up,you think is the best,looks best
test.enc.prompt.txt::01798,Which side do,0.0,content_diversity,this 1 looks better,it just looks alot ncer,that one looks the best,"this 1 has to be the best 1, look at it",how awesome does this 1 look
test.enc.prompt.txt::01799,I owe a,1.0,content_diversity,huge debt of gratitude to my former boss.,lot of money to some less than reputable characters.,"phone call to that guy, don't attract his attention.","little bit to the student loan people, but it's not excessive.",apology to everyone I work with for my bad behavior.
test.enc.prompt.txt::01799,I owe a,0.0,content_diversity,stack of cash to some thugs and I'm pretty scared.,big chunk of change to some shady dudes downtown.,couple of low-level crooks for a loan I took out a while back.,a lot of money to that family still and they're getting impatient.,not insignificant amount of coin to some less than understanding guys.
test.enc.prompt.txt::01800,My creditors. One,1.0,content_diversity,seems to have found oneself in a rather tight spot.,"is threatening to sue, I am not sure what to do.","day they will all be cleared, but that day is a very long way off.","by one they have tracked me down, I am so worried.","is even saying they will take my house, I am terrified."
test.enc.prompt.txt::01800,My creditors. One,0.0,content_diversity,is even saying they will take me to court.,threatens legal action as soon as this month.,says they are going to start legal proceedings against me.,of them is going to take me to court.,has gone so far as to serve papers on me.
test.enc.prompt.txt::01801,Just listen. You,1.0,content_diversity,take those book back,need to start learning,should probably go home,can go now,are one of the most stubborn people ever
test.enc.prompt.txt::01801,Just listen. You,0.0,content_diversity,need to go home,should get back home,should head back,ought to go home,need to get back
test.enc.prompt.txt::01802,You don't have,1.0,content_diversity,to be so mean.,to go to work tomorrow.,to drive drunk.,to answer the phone.,all the answers.
test.enc.prompt.txt::01802,You don't have,0.0,content_diversity,the solution to everything.,to know it all.,the necessary knowledge.,a high enough IQ.,the thinking power.
test.enc.prompt.txt::01803,I want you,1.0,content_diversity,to take the trash out,to date my sister,to start writing homework,to do your chores,to stop manipulating people
test.enc.prompt.txt::01803,I want you,0.0,content_diversity,to get together with my sis,to be with my sister,to get in a relationship with my sister,to take my sister out,to go on a date with my sis
test.enc.prompt.txt::01804,Would you like,1.0,content_diversity,me to tell you again why I broke up with you?,to set up a meeting with someone who can help?,it if I just disappeared so you can pretend it never happened?,time to just stop so this moment can last forever?,to come in for a drink?
test.enc.prompt.txt::01804,Would you like,0.0,content_diversity,me along with your memory of this to just be erased?,to turn back time and go back to when we never met?,your life to rewind to before you knew me?,for me to magically cease to exist then?,to forgot you ever heard my name?
test.enc.prompt.txt::01805,Jani! Where are,1.0,content_diversity,you going to,my cigarettes,you taking me,going to change your tire,your friends
test.enc.prompt.txt::01805,Jani! Where are,0.0,content_diversity,you heading to,you gonna go,you making it to,you tend to go,your intentions to go
test.enc.prompt.txt::01806,Nice car. How,1.0,content_diversity,much did it cost?,did you find it in that color?,many years old is it?,about we take it for a spin,many miles does it get to the gallon?
test.enc.prompt.txt::01806,Nice car. How,0.0,content_diversity,far will a gallon of gas get you?,much distance can you cover per gallon?,far can you get for each gallon of gas?,much gas do you need to travel a mile?,many gallons of gas do you need for each mile you travel?
test.enc.prompt.txt::01807,Where do you,1.0,content_diversity,go to find good coffee?,spend the most of your time?,think my missing razor went?,want to go for your birthday?,believe a woman's place is?
test.enc.prompt.txt::01807,Where do you,0.0,content_diversity,get a decent cup of joe?,find yourself some great coffee?,go for outstanding coffee?,go if you want upstanding coffee?,get high quality coffee?
test.enc.prompt.txt::01808,So how do,1.0,content_diversity,you know when you're done,you think they'll stay together,believe in ghosts,you know you are right,know he is the best player ever
test.enc.prompt.txt::01808,So how do,0.0,content_diversity,you know he is a GOAT,you know he is the greatest of all time,you know he is best ever to play the game,you know he is number 1,you know he is greatest
test.enc.prompt.txt::01809,Coming up to,1.0,content_diversity,"visit you was a very hard decision to make, don't you realize that?",the attic always scared me as a kid. Now it just seems normal.,the mountains has always been my favorite day trip to make.,"the treehouse is invitation only, so get out of here!","almost six o'clock now, so let's get ready to play some more music."
test.enc.prompt.txt::01809,Coming up to,0.0,content_diversity,"see you was not an easy thing to do, I hope you know.","spend some time with you is very challenging for me, okay?","be with you -- even now -- is a tough call. For me, at least.","have this meeting with you, do you appreciate how hard that is?",confront you takes a lot of guts. I hope you can respect that.
test.enc.prompt.txt::01810,I'll lay you,1.0,content_diversity,down if you want me to,again,on the floor,near the table,in the bed
test.enc.prompt.txt::01810,I'll lay you,0.0,content_diversity,its on the other floor,floor over there please,put it on the brown floor,its on the wood floor,near the floor
test.enc.prompt.txt::01811,That Greek guy,1.0,content_diversity,is so hot.,behaves in a really annoying way.,is dating my sister.,asked me out for coffee.,is working as a lifeguard at my swimming pool.
test.enc.prompt.txt::01811,That Greek guy,0.0,content_diversity,is really good looking.,looks very attractive.,has very nice looks.,is stunningly handsome.,happens to have looks that are appealing.
test.enc.prompt.txt::01812,Does Bella come,1.0,content_diversity,every week to clean or just once a month?,and babysit the kids every Friday night?,prepared for class or is she in need of materials?,"up with such wild fantasies when she talks to you, too?",all the way inside the house or just wait outside?
test.enc.prompt.txt::01812,Does Bella come,0.0,content_diversity,and watch the kids each week?,to sit with the kids on a regular basis?,regularly for this babysitting gig of hers?,on a weekly basis to watch the children?,show up like clockwork on Fridays for sitting?
test.enc.prompt.txt::01813,What happened to,1.0,content_diversity,all the cool things we were going to do together?,"your brother, I haven't seen him in a while.",your teeth?!,"your mom, I heard she was in the hospital","you car, didn't you used to drive a red convertible?"
test.enc.prompt.txt::01813,What happened to,0.0,content_diversity,the awesome summer we had planned?,all the great ideas you had for us to do?,all the fun we were going to have?,your ideas for an exciting summer?,the great times we'd planned on?
test.enc.prompt.txt::01814,You don't recognise,1.0,content_diversity,me?,how you are contantly lying,yourself anymore,the numbers?,this movie?
test.enc.prompt.txt::01814,You don't recognise,0.0,content_diversity,hey do you know what movie this is,what kinda movie is this,this is the same movie i saw,i remember this specific movie,i like these kinds of movies
test.enc.prompt.txt::01815,You've been recommended,1.0,content_diversity,by our commitee,to start reading,by your principal,by the best football scouts,seven times in a last month
test.enc.prompt.txt::01815,You've been recommended,0.0,content_diversity,a lot lately,few times per week,quite often lately,often in the last month,several times last month
test.enc.prompt.txt::01816,Why four? And,1.0,content_diversity,"while we're at it, why do they all have to be red?",who decides which ones we kill?,won't that make the boat much too heavy?,how much will they each be carrying?,don't you think they may see one of them?
test.enc.prompt.txt::01816,Why four? And,0.0,content_diversity,"while we're at it, why do they all have to be blue?","while we're at it, have they all to be yellow?","while we're at it, why do they all have to be green?","while we're at it,  do they all have to be purple?","while we're at it, why do they all have to be brown?"
test.enc.prompt.txt::01817,Stacks of 20.,1.0,content_diversity,dollar bill,pancakes sounds good right now,i counted them myself,cartons over there,loafes of bread
test.enc.prompt.txt::01817,Stacks of 20.,0.0,content_diversity,is this a 10 or 20?,that is a dollar,you only gave me like 1 dollar,single bills are better than none,i need just 1 dollar
test.enc.prompt.txt::01818,How many aces,1.0,content_diversity,did you score,can you draw,would you like to get,in a hole,can someone receive
test.enc.prompt.txt::01818,How many aces,0.0,content_diversity,you wanna get,you'd like to get,you want to get,you wanna receive,would you prefer
test.enc.prompt.txt::01819,I make it,1.0,content_diversity,"all the time, it's my favorite meal.","easy, I do most of the work for you.",up as I go.,"just in time, I'm always running late.","fun, we do little bits of a bunch of exercises."
test.enc.prompt.txt::01819,I make it,0.0,content_diversity,"a lot, I think it tastes so good.",for dinner at least once a week.,"frequently, it's delicious.",for both lunch and dinner some days.,"every week, it's my favorite."
test.enc.prompt.txt::01820,You want me,1.0,content_diversity,to confess to what exactly?,to just tell him that you don't want to go out with him?,to get us into VIP at that club we went to last weekend?,to call in a special favor?,"maybe to cover for you with Jesse, what does that mean?"
test.enc.prompt.txt::01820,You want me,0.0,content_diversity,to ask someone who owes me one?,to perhaps get that guy I helped to help us out?,for once to get something in return from that friend of mine?,to try and switch roles with people I'm always doing stuff for?,finally to cash in on one of those IOU's I've been holding onto for a rainy day?
test.enc.prompt.txt::01821,Next point. Friendships,1.0,content_diversity,never last.,are for always and forever.,with others are are very important.,sometimes are not as they seem.,can easily be broken.
test.enc.prompt.txt::01821,Next point. Friendships,0.0,content_diversity,you have with other people are meaningful.,with people are a number one priority.,are an extremely important thing.,carry great importance.,are at the top of the list of priorities.
test.enc.prompt.txt::01822,This isn't South,1.0,content_diversity,it is a north,", south is located near the hospital",this bar is called north,"dakota, you missed the turn","pole, it's a north"
test.enc.prompt.txt::01822,This isn't South,0.0,content_diversity,"dakota, you're in a wrong state","dakota, you missed an exit","dakota, you are in the wrong place","dakota, this is north dakota","dakota, you got lost"
test.enc.prompt.txt::01823,We'd know. There,1.0,content_diversity,would be tell tale signs.,would be news about it on the TV by now.,is know way this thing would move without making a racket otherwise.,"isn't anything we can do, I am so sorry.",would be a large ring around the outer edge telling us so.
test.enc.prompt.txt::01823,We'd know. There,0.0,content_diversity,one or two clues I am sure.,would be something to alert us to the fact.,would be some kind of visible evidence.,was bound to be some way to tell.,would be clear signs to tell us.
test.enc.prompt.txt::01824,Thanks for the,1.0,content_diversity,"round of applause, everyone. I'm really honored.",complete lack of faith. You never fail to disappoint me.,heads-up. My dad would have killed me if he knew I was here.,"loan, I don't know what else I would have done.",tip on the job opening. I'm interviewing with them this afternoon!
test.enc.prompt.txt::01824,Thanks for the,0.0,content_diversity,"recognition, folks. It means so much to me.",good cheer and support. It's everything to me.,"strong show of appreciation, gang. It warms my heart.","standing ovation, ladies and gentlemen. This day has been one-pf-a-kind.","acknowledgement, everyone. It's been so long."
test.enc.prompt.txt::01825,"Ninety seven million,",1.0,content_diversity,that's more money than I ever thought I'd make!,there's no way these census figures are correct.,who drew up these projections? Get him in here!,"nobody has a lucky number of 97,000,000. Are you crazy?","that's what the settlement is going to be, congratulations!"
test.enc.prompt.txt::01825,"Ninety seven million,",0.0,content_diversity,these census calculations have got to be in error.,how could those numbers be right? Who's collecting for this census?,I don't see how this census count can be accurate.,"that's not a correct census tally, can't you see that?",a miscalculation like can invalidate a huge ton of census data.
test.enc.prompt.txt::01826,I'm getting this,1.0,content_diversity,report to principal,things to officials,book back to library,one way or another,match easily
test.enc.prompt.txt::01826,I'm getting this,0.0,content_diversity,game easily,match so easy,match with ease,game so easy,game without a hussle
test.enc.prompt.txt::01827,It didn't go,1.0,content_diversity,as we planned,to the limit,all the way,where it wanted to,to your mom
test.enc.prompt.txt::01827,It didn't go,0.0,content_diversity,as we wanted,as we intended to,as we expected,without a struggle,without a problem
test.enc.prompt.txt::01828,"Pinback, I have",1.0,content_diversity,the documents you requested.,the diamond.,to meet you later.,a problem with you!,a gift for you.
test.enc.prompt.txt::01828,"Pinback, I have",0.0,content_diversity,a present.,a treat for you.,a suprise for you.,something you wanted.,bought you a gift.
test.enc.prompt.txt::01829,Well... now what?,1.0,content_diversity,do we do now?,does this mean?,you want to eat now?,you're just going to lie to me,i think im gonna go to bed
test.enc.prompt.txt::01829,Well... now what?,0.0,content_diversity,anyone know what this means,do you know? i dont understand,what does it mean?,whats the meaning?,i wish i understood
test.enc.prompt.txt::01830,"Find me something,",1.0,content_diversity,so I can win the game.,I am very hungry.,the assignment is due tomorrow.,the pipe is leaking.,the door will not budge.
test.enc.prompt.txt::01830,"Find me something,",0.0,content_diversity,I am starving.,I need to eat.,I wish to consume food,I have a craving.,I want to stuff my face.
test.enc.prompt.txt::01831,Remember what we,1.0,content_diversity,need to get at the supermarket.,should be doing to prevent the spread of coronavirus.,got married for in the first place.,need the most in life.,came here for in the first place.
test.enc.prompt.txt::01831,Remember what we,0.0,content_diversity,have to pick up at the shops.,must buy at the grocery store.,require from our trip to Safeway.,will have to purchase from the market.,are going to need from our trip to the food store.
test.enc.prompt.txt::01832,One hundred twenty,1.0,content_diversity,two reasons to believe me,seven dollars is what you owe me,kilometres to go,two miles before we can take a break,people attended concert
test.enc.prompt.txt::01832,One hundred twenty,0.0,content_diversity,two reasons to trust me,two reasons to believe in me,two reasons to put some trust in me,two reasons to follow me,two reasons to put your trust in me
test.enc.prompt.txt::01833,You won't consider,1.0,content_diversity,"how I feel for even a minute, will you? No, you won't.","try something like that again, I bet. Even you wouldn't do that.",just listening to their offer? Just to put my mind at ease? Please?,"the person with the best qualifications, and I don't understand why.","the possibility, however remote, that you could actually be wrong?"
test.enc.prompt.txt::01833,You won't consider,0.0,content_diversity,my feelings even for a moment? I guess not.,"things from my perspective at all? Nope, you never do.","the way this might affect me though, huh? Will you?",the impact of this on other people? Even other people -- like me?,"what I could be going through, will you? You wouldn't dream of it."
test.enc.prompt.txt::01834,"Bomb, this is",1.0,content_diversity,"my dad. Dad, this is my boyfriend, Bomb.",a dangerous place. Stay away from here!,"everything you've always said you wanted, isn't it?",too expensive. You can't afford this!,the kind of house I've always wanted to live in. How about you?
test.enc.prompt.txt::01834,"Bomb, this is",0.0,content_diversity,"not cheap, you know! What are you thinking?",a lot of money. How can you handle this?,"priced at more than you make in a year, have you noticed?","a little -- or a lot -- too rich for your blood, don't you think?",not exactly in your price range. How will you pay for this?
test.enc.prompt.txt::01835,Well of course,1.0,content_diversity,I wish him the best.,it would not be much fun hiking in the rain.,I like dogs better than cats.,it is not always easy.,I would prefer to take the easy route.
test.enc.prompt.txt::01835,Well of course,0.0,content_diversity,I prefer dogs to cats.,I feel dogs are superior to cats.,my feeling is that dogs are more preferable than cats.,dogs give me more enjoyment than cats do.,dogs have better qualities than cats.
test.enc.prompt.txt::01836,"Well then, you've",1.0,content_diversity,my trust,my sister's hand,got my father's blessing,pushed your luck,been wrong whole time
test.enc.prompt.txt::01836,"Well then, you've",0.0,content_diversity,got trust from me,earned trust,got my respect,earned respect,become trustful
test.enc.prompt.txt::01837,So you have,1.0,content_diversity,every right to be mad at me,a lot of weed on yourself,been served,her diary,been reading a lot about murderers
test.enc.prompt.txt::01837,So you have,0.0,content_diversity,been reading about serial killers,been reading about crime,been reading about criminals,been reading quite a lot about killers,been reading about physcopaths
test.enc.prompt.txt::01838,That's all beside,1.0,content_diversity,"the point, you don't know what they have!","the water cooler, in the back.",the car parked on the end.,"what you think, it's all about what she thinks.","what you know, and what you think you know."
test.enc.prompt.txt::01838,That's all beside,0.0,content_diversity,where they have the water cooler.,the outside water cooler.,cooler of water.,the cooler of water outside.,water cooler they have outside.
test.enc.prompt.txt::01839,So if you,1.0,content_diversity,tell the truth no one gets hurt,"think about it, it makes sense","like me, tell me",buy 1 you get the other for free,call me i'll let you know
test.enc.prompt.txt::01839,So if you,0.0,content_diversity,if you like me i think you should let me know,oh you do like me? so tell me,i think if you like someone you should tell them,"tell them, or me if you like them",just let people know if you like them
test.enc.prompt.txt::01840,Your GHF reading,1.0,content_diversity,is through the roof.,"is low, dear.",is unreadable.,what is a GHF reading?,was perfect.
test.enc.prompt.txt::01840,Your GHF reading,0.0,content_diversity,is indecipherable.,"wow, what a mystery.",makes no sense. I can't read it.,is crazy. Like a code.,I've never seen anything like it.
test.enc.prompt.txt::01841,Another unknown. Not,1.0,content_diversity,sure what to do,belonging here,our job to get rid off him,a single thing we can do,a nice scenario
test.enc.prompt.txt::01841,Another unknown. Not,0.0,content_diversity,our business,our thing to do,our job to remove him,our thing to deal with,our job to take care of it
test.enc.prompt.txt::01842,What are you,1.0,content_diversity,Talking about woman? There is no one there!,going to do about the kid? You can't just shoot him.,"seeing? To me it looks like, it can't be... it looks like a T Rex!",going to wear? Something formal or a little moew relaxed?,going this way for? It will take longer this way.
test.enc.prompt.txt::01842,What are you,0.0,content_diversity,blethering about? I cant see anyone.,going on about? There isn't any one there.,saying? There is no one outside the window woman!,talking about? the place is empty.,"talking about woman, there's nobody there."
test.enc.prompt.txt::01843,The new star.,1.0,content_diversity,Isn't it fantastic? The first in such a long time.,What do you think? isn't she gorgeous?,How about that as a name for a new newspaper?,I took the old one down as it looked far too shabby.,It's that pub just across the street from the butchers.
test.enc.prompt.txt::01843,The new star.,0.0,content_diversity,She is beautiful don't you think?,She sure is something wouldn't you agree?,Absolutely stunning isn't she?,A simply beautiful girl I would say.,You cannot fail to be amazed at her beauty.
test.enc.prompt.txt::01844,"Hey, Doolittle, think",1.0,content_diversity,"you've got a screw loose. Probably a couple of screws, actually.",I may have been wrong about you all along. Sorry about that.,you'd better put your money where your mouth is once and for all.,"we'll just leave you alone and let you ponder this for a bit, okay?",your family would be very happy -- and relieved -- to hear from you.
test.enc.prompt.txt::01844,"Hey, Doolittle, think",0.0,content_diversity,"you're a little off your rocker. A lot off, I should say.",you may not be thinking completely rationally right now.,reality is starting to slip for you. Just a bit. Or a lot.,you need to get a grip because you're losing it now.,"crazy could be an understatement in your case, you know?"
test.enc.prompt.txt::01845,Must get lonely,1.0,content_diversity,being a light house keeper.,"on the road all the time, just you and no one else.",for a pretty gal like you being single and all.,having to stay indoors all day every day.,"in that cell sometimes, maybe you should start behaving?"
test.enc.prompt.txt::01845,Must get lonely,0.0,content_diversity,being cooped up in doors all the time.,never leaving the house at all.,not being able to go outside even for a moment.,having to stay in the house by yourself 24/7,not seeing daylight becuase you can never leave the house.
